id,codigo,orden,idruta,regreso
29532,23060325,22,465,1
29533,23063995,23,465,1
29565,23063995,1,462,0
29566,23060062,2,462,0
29567,23060046,3,462,0
29568,23060252,4,462,0
29569,23060253,5,462,0
29570,23060015,6,462,0
29571,23060016,7,462,0
29572,23040021,8,462,0
29573,23040022,9,462,0
29574,23040039,10,462,0
29575,23040040,11,462,0
29576,23040008,12,462,0
29577,23040066,13,462,0
29578,23040062,14,462,0
29579,23030034,15,462,0
29580,23030035,16,462,0
29581,23030036,17,462,0
29582,23030014,18,462,0
29583,23030015,19,462,0
29584,23030016,20,462,0
29585,23100034,21,462,0
29586,23100026,22,462,0
29587,23100027,23,462,0
29588,23100074,24,462,0
29589,23100028,25,462,0
29590,23100075,26,462,0
29591,23100016,27,462,0
29592,23100077,28,462,0
29593,23100017,29,462,0
29594,23100079,30,462,0
29595,23100083,31,462,0
29596,23100056,1,462,1
29597,23100012,2,462,1
29598,23100013,3,462,1
29599,23100058,4,462,1
29600,23100021,5,462,1
29601,23100059,6,462,1
29602,23100022,7,462,1
29603,23100023,8,462,1
29604,23100071,9,462,1
29605,23100072,10,462,1
29606,23030010,11,462,1
29607,23030011,12,462,1
29608,23030030,13,462,1
29609,23030031,14,462,1
29610,23030032,15,462,1
29611,23030033,16,462,1
29612,23040011,17,462,1
29613,23040073,18,462,1
29614,23040024,19,462,1
29615,23040025,20,462,1
29616,23060017,21,462,1
29617,23060056,22,462,1
29618,23060261,23,462,1
29619,23060262,24,462,1
29620,23060326,25,462,1
29621,23060325,26,462,1
29622,23063995,27,462,1
29709,23133995,1,464,0
29710,23130075,2,464,0
29711,23140066,3,464,0
29712,23140220,4,464,0
29713,23140145,5,464,0
29714,23140040,6,464,0
29715,23140146,7,464,0
29716,23140147,8,464,0
29717,23140042,9,464,0
29718,23140043,10,464,0
29719,23140044,11,464,0
29720,23140089,12,464,0
29721,23140090,13,464,0
29722,23140091,14,464,0
29723,23140075,15,464,0
29724,23140077,16,464,0
29725,23140221,17,464,0
29726,23140106,18,464,0
29727,23140209,19,464,0
29728,23140210,20,464,0
29729,23140211,21,464,0
29730,23140212,22,464,0
29731,23140213,23,464,0
29732,23140214,24,464,0
29733,23090132,25,464,0
29734,23100091,26,464,0
29735,23100092,27,464,0
29736,23100093,28,464,0
29737,23100094,29,464,0
29738,23100095,30,464,0
29739,23100016,31,464,0
29740,23020013,32,464,0
29741,23020014,33,464,0
29742,23020093,34,464,0
29743,23020093,1,464,1
29744,23020022,2,464,1
29745,23020023,3,464,1
29746,23020024,4,464,1
29747,23100003,5,464,1
29748,23100077,6,464,1
29749,23100086,7,464,1
29750,23100087,8,464,1
29751,23100088,9,464,1
29752,23100089,10,464,1
29753,23100090,11,464,1
29754,23090130,12,464,1
29755,23140200,13,464,1
29756,23140201,14,464,1
29757,23140202,15,464,1
29758,23140203,16,464,1
29759,23140111,17,464,1
29760,23140105,18,464,1
29761,23140109,19,464,1
29762,23140217,20,464,1
29763,23140079,21,464,1
29764,23140080,22,464,1
29765,23140081,23,464,1
29766,23140094,24,464,1
29767,23140095,25,464,1
29768,23140053,26,464,1
29769,23140054,27,464,1
29770,23140055,28,464,1
29771,23140148,29,464,1
29772,23140230,30,464,1
29773,23140057,31,464,1
29774,23140231,32,464,1
29775,23140232,33,464,1
29776,23140065,34,464,1
29777,23130076,35,464,1
29778,23133995,36,464,1
30679,23063995,1,360,0
30680,23060046,2,360,0
30681,23060318,3,360,0
30682,23050055,5,360,0
30683,23050057,6,360,0
30684,23050058,7,360,0
30685,23050028,8,360,0
30686,23060248,10,360,0
30687,23060016,11,360,0
30688,23040038,12,360,0
30689,23040042,13,360,0
30690,23040049,14,360,0
30691,23040051,15,360,0
30692,23040003,16,360,0
30693,23040020,17,360,0
30694,23040057,18,360,0
30695,23090039,19,360,0
30696,23040055,20,360,0
30697,23080084,21,360,0
30698,23080036,22,360,0
30699,23080037,23,360,0
30700,23080099,24,360,0
30701,23050006,25,360,0
30702,23050029,26,360,0
30703,23050030,27,360,0
30704,23050040,28,360,0
30705,23050042,29,360,0
30706,23050024,30,360,0
30707,23050032,31,360,0
30708,23050033,32,360,0
30709,23050034,33,360,0
30710,23050035,34,360,0
30711,23050044,35,360,0
30712,23050045,1,360,1
30713,23050077,2,360,1
30714,23050036,3,360,1
30715,23050054,4,360,1
30716,23050014,5,360,1
30717,23050015,6,360,1
30718,23050043,7,360,1
30719,23050041,8,360,1
30720,23050051,9,360,1
30721,23050005,10,360,1
30722,23080034,11,360,1
30723,23080096,12,360,1
30724,23080035,13,360,1
30725,23080115,14,360,1
30726,23040052,15,360,1
30727,23040063,16,360,1
30728,23040061,17,360,1
30729,23040017,18,360,1
30730,23040002,19,360,1
30731,23040028,20,360,1
30732,23040048,22,360,1
30733,23040047,23,360,1
30734,23040056,24,360,1
30735,23060017,25,360,1
30736,23060056,26,360,1
30737,23060251,27,360,1
30738,23050039,28,360,1
30739,23050071,29,360,1
30740,23050072,30,360,1
30741,23050073,31,360,1
30742,23050074,32,360,1
30743,23060062,33,360,1
30744,23063995,34,360,1
31301,23133996,1,434,0
31302,23130181,2,434,0
31303,23130067,3,434,0
31304,23130068,4,434,0
31305,23130069,5,434,0
31306,23130004,6,434,0
31307,23130005,7,434,0
31308,23130006,8,434,0
31309,23130007,9,434,0
31310,23130008,10,434,0
31311,23130009,11,434,0
31312,23130010,12,434,0
31313,23130011,13,434,0
31314,23130012,14,434,0
31315,23130013,15,434,0
31316,23130079,16,434,0
31317,23130080,17,434,0
31318,23130014,18,434,0
31319,23140017,19,434,0
31320,23140018,20,434,0
31321,23140078,21,434,0
31322,23130097,22,434,0
31323,23130098,23,434,0
31324,23130031,24,434,0
31325,23130106,25,434,0
31326,23130049,26,434,0
31327,23130050,27,434,0
31328,23130051,28,434,0
31329,23130052,29,434,0
31330,23130053,30,434,0
31331,23130108,31,434,0
31332,23130109,32,434,0
31333,23130110,33,434,0
31334,23130111,34,434,0
31335,23130112,35,434,0
31336,23130113,36,434,0
31337,23130115,37,434,0
31338,23130116,38,434,0
31339,23130258,39,434,0
31340,23130260,40,434,0
31341,23130262,41,434,0
31342,23130125,42,434,0
31343,23130126,43,434,0
31344,23130264,44,434,0
31345,23130266,45,434,0
31346,23130268,46,434,0
31347,23130131,47,434,0
31348,23130132,48,434,0
31349,23130133,49,434,0
31350,23130135,50,434,0
31351,23130136,51,434,0
31352,23130137,53,434,0
31353,23130137,1,434,1
31354,23130270,2,434,1
31355,23130138,3,434,1
31356,23130147,4,434,1
31357,23130148,5,434,1
31358,23130149,6,434,1
31359,23130150,7,434,1
31360,23130269,8,434,1
31361,23130267,9,434,1
31362,23130265,10,434,1
31363,23130129,11,434,1
31364,23130157,12,434,1
31365,23130263,13,434,1
31366,23130261,14,434,1
31367,23130259,15,434,1
31368,23130111,16,434,1
31369,23130112,17,434,1
31370,23130113,18,434,1
31371,23130115,19,434,1
31372,23130116,20,434,1
31373,23130258,21,434,1
31374,23130117,22,434,1
31375,23130118,23,434,1
31376,23130043,24,434,1
31377,23130044,25,434,1
31378,23130045,26,434,1
31379,23130046,27,434,1
31380,23130058,28,434,1
31381,23130257,29,434,1
31382,23130029,30,434,1
31383,23130256,31,434,1
31384,23130035,32,434,1
31385,23130095,33,434,1
31386,23140273,34,434,1
31387,23140036,35,434,1
31388,23140047,36,434,1
31389,23130015,37,434,1
31390,23130077,38,434,1
31391,23130078,39,434,1
31392,23130016,40,434,1
31393,23130017,41,434,1
31394,23130018,42,434,1
31395,23130019,43,434,1
31396,23130020,44,434,1
31397,23130021,45,434,1
31398,23130022,46,434,1
31399,23130023,47,434,1
31400,23130024,48,434,1
31401,23130025,49,434,1
31402,23130003,50,434,1
31403,23130002,51,434,1
31404,23130343,52,434,1
31405,23133996,53,434,1
31406,23153998,1,368,0
31407,23150107,2,368,0
31408,23150018,3,368,0
31409,23150019,4,368,0
31410,23150020,5,368,0
31411,23150130,6,368,0
31412,23150132,7,368,0
31413,23150135,8,368,0
31414,23150050,9,368,0
31415,23150052,10,368,0
31416,23150054,11,368,0
31417,23150058,12,368,0
31418,23150060,13,368,0
31419,23150062,14,368,0
31420,23150064,15,368,0
31421,23150066,16,368,0
31422,23150136,17,368,0
31423,23150078,18,368,0
31424,23140029,19,368,0
31425,23140175,20,368,0
31426,23140177,21,368,0
31427,23140218,22,368,0
31428,23140208,23,368,0
31429,23140233,24,368,0
31430,23140235,25,368,0
31431,23140237,26,368,0
31432,23140241,27,368,0
31433,23140239,28,368,0
31434,23130064,29,368,0
31435,23130096,30,368,0
31436,23130151,31,368,0
31437,23130163,32,368,0
31438,23130165,33,368,0
31439,23130167,34,368,0
31440,23130169,35,368,0
31441,23130171,36,368,0
31442,23130173,37,368,0
31443,23130175,38,368,0
31444,23130177,39,368,0
31445,23133998,40,368,0
31446,23133998,1,368,1
31447,23130178,2,368,1
31448,23130176,3,368,1
31449,23130174,4,368,1
31450,23130172,5,368,1
31451,23130170,6,368,1
31452,23130168,7,368,1
31453,23130166,8,368,1
31454,23130164,9,368,1
31455,23130162,10,368,1
31456,23130105,11,368,1
31457,23130066,12,368,1
31458,23140240,13,368,1
31459,23140242,14,368,1
31460,23140238,15,368,1
31461,23140236,16,368,1
31462,23140234,17,368,1
31463,23140222,18,368,1
31464,23140219,19,368,1
31465,23140178,20,368,1
31466,23140176,21,368,1
31467,23140030,22,368,1
31468,23140093,23,368,1
31469,23150137,24,368,1
31470,23150067,25,368,1
31471,23150065,26,368,1
31472,23150063,27,368,1
31473,23150061,28,368,1
31474,23150059,29,368,1
31475,23150057,30,368,1
31476,23150055,31,368,1
31477,23150053,32,368,1
31478,23150051,33,368,1
31479,23150135,34,368,1
31480,23150133,35,368,1
31481,23150131,36,368,1
31482,23150003,37,368,1
31483,23150004,38,368,1
31484,23150005,39,368,1
31485,23150108,40,368,1
31486,23130343,41,368,1
31914,23013999,5,449,0
31915,23010079,6,449,0
31916,23010072,7,449,0
31917,23010143,8,449,0
31918,23010073,9,449,0
31919,23010112,10,449,0
31920,23120165,11,449,0
31921,23120186,12,449,0
31922,23120188,13,449,0
31923,23120023,14,449,0
31924,23120097,15,449,0
31925,23110075,16,449,0
31926,23110047,17,449,0
31927,23110011,18,449,0
31928,23110012,19,449,0
31929,23110013,20,449,0
31930,23110014,21,449,0
31931,23010005,22,449,0
31932,23010240,23,449,0
31933,23010187,24,449,0
31934,23010006,25,449,0
31935,23010242,26,449,0
31936,23010039,27,449,0
31937,23010244,28,449,0
31938,23010246,29,449,0
31939,23110086,30,449,0
31940,23110088,31,449,0
31941,23110090,32,449,0
31942,23110092,33,449,0
31943,23110094,34,449,0
31944,23110022,35,449,0
31945,23130033,36,449,0
31946,23130257,37,449,0
31947,23130034,38,449,0
31948,23130034,1,449,1
31949,23130361,2,449,1
31950,23130032,3,449,1
31951,23130362,4,449,1
31952,23110095,5,449,1
31953,23110093,6,449,1
31954,23110091,7,449,1
31955,23110089,8,449,1
31956,23110087,9,449,1
31957,23010247,10,449,1
31958,23010245,11,449,1
31959,23010042,12,449,1
31960,23010243,13,449,1
31961,23010003,14,449,1
31962,23010188,15,449,1
31963,23010241,16,449,1
31964,23010004,17,449,1
31965,23110001,18,449,1
31966,23110002,19,449,1
31967,23110003,20,449,1
31968,23110085,21,449,1
31969,23110004,22,449,1
31970,23110032,23,449,1
31971,23110056,24,449,1
31972,23120001,25,449,1
31973,23120002,26,449,1
31974,23120189,27,449,1
31975,23120187,28,449,1
31976,23120164,29,449,1
31977,23010111,30,449,1
31978,23010056,31,449,1
31979,23010144,32,449,1
31980,23010057,33,449,1
31981,23010058,34,449,1
31982,23013999,35,449,1
32046,23083998,1,1,0
32047,23080005,2,1,0
32048,23080007,3,1,0
32049,23080009,4,1,0
32050,23080010,5,1,0
32051,23080011,6,1,0
32052,23080012,7,1,0
32053,23090019,8,1,0
32054,23090013,9,1,0
32055,23090014,10,1,0
32056,23090040,11,1,0
32057,23040017,12,1,0
32058,23040002,13,1,0
32059,23030009,14,1,0
32060,23030010,15,1,0
32061,23030011,16,1,0
32062,23030012,17,1,0
32063,23020001,18,1,0
32064,23020025,19,1,0
32065,23020026,20,1,0
32066,23020027,21,1,0
32067,23020028,22,1,0
32068,23020029,23,1,0
32069,23010028,24,1,0
32070,23010029,25,1,0
32071,23010030,26,1,0
32072,23010031,27,1,0
32073,23010032,28,1,0
32074,23010015,29,1,0
32075,23010016,30,1,0
32076,23010017,31,1,0
32077,23010033,32,1,0
32078,23010043,1,1,1
32079,23010020,2,1,1
32080,23010021,3,1,1
32081,23010022,4,1,1
32082,23010034,5,1,1
32083,23010035,6,1,1
32084,23010036,7,1,1
32085,23010037,8,1,1
32086,23020030,9,1,1
32087,23020031,10,1,1
32088,23020032,11,1,1
32089,23020033,12,1,1
32090,23020011,13,1,1
32091,23020012,14,1,1
32092,23030013,15,1,1
32093,23030014,16,1,1
32094,23030015,17,1,1
32095,23030016,18,1,1
32096,23040003,19,1,1
32097,23040020,20,1,1
32098,23090041,21,1,1
32099,23090015,22,1,1
32100,23090016,23,1,1
32101,23090022,24,1,1
32102,23080013,25,1,1
32103,23080014,26,1,1
32104,23080015,27,1,1
32105,23080016,28,1,1
32106,23080018,29,1,1
32107,23080020,30,1,1
32108,23083998,31,1,1
32177,23153999,1,2,0
32178,23150035,2,2,0
32179,23150023,3,2,0
32180,23150024,4,2,0
32181,23150025,5,2,0
32182,23150006,6,2,0
32183,23150007,7,2,0
32184,23150008,8,2,0
32185,23150009,9,2,0
32186,23150010,10,2,0
32187,23150011,11,2,0
32188,23080001,12,2,0
32189,23080002,13,2,0
32190,23080003,14,2,0
32191,23080004,15,2,0
32192,23080005,16,2,0
32193,23080007,17,2,0
32194,23080025,18,2,0
32195,23090023,19,2,0
32196,23090024,20,2,0
32197,23090025,21,2,0
32198,23090026,22,2,0
32199,23090027,23,2,0
32200,23090028,24,2,0
32201,23090029,25,2,0
32202,23090030,26,2,0
32203,23100001,27,2,0
32204,23100002,28,2,0
32205,23020013,29,2,0
32206,23020014,30,2,0
32207,23020015,31,2,0
32208,23020016,32,2,0
32209,23020017,33,2,0
32210,23020018,34,2,0
32211,23020019,1,2,1
32212,23020020,2,2,1
32213,23020021,3,2,1
32214,23020022,4,2,1
32215,23020023,5,2,1
32216,23020024,6,2,1
32217,23100003,7,2,1
32218,23100004,8,2,1
32219,23090031,9,2,1
32220,23090032,10,2,1
32221,23090033,11,2,1
32222,23090034,12,2,1
32223,23090035,13,2,1
32224,23090036,14,2,1
32225,23090037,15,2,1
32226,23090038,16,2,1
32227,23140005,17,2,1
32228,23080018,18,2,1
32229,23080020,19,2,1
32230,23080021,20,2,1
32231,23080022,21,2,1
32232,23080023,22,2,1
32233,23080024,23,2,1
32234,23150012,24,2,1
32235,23150013,25,2,1
32236,23150014,26,2,1
32237,23150015,27,2,1
32238,23150016,28,2,1
32239,23150017,29,2,1
32240,23150018,30,2,1
32241,23150033,31,2,1
32242,23150034,32,2,1
32243,23150022,33,2,1
32244,23153999,34,2,1
32357,23153999,1,3,0
32358,23150001,2,3,0
32359,23150002,3,3,0
32360,23150003,4,3,0
32361,23150004,5,3,0
32362,23150005,6,3,0
32363,23150006,7,3,0
32364,23150007,8,3,0
32365,23150008,9,3,0
32366,23150009,10,3,0
32367,23150010,11,3,0
32368,23150011,12,3,0
32369,23080001,13,3,0
32370,23080002,14,3,0
32371,23080003,15,3,0
32372,23080004,16,3,0
32373,23080005,17,3,0
32374,23080007,18,3,0
32375,23080009,19,3,0
32376,23080010,20,3,0
32377,23080011,21,3,0
32378,23080012,22,3,0
32379,23090019,23,3,0
32380,23090020,24,3,0
32381,23090021,25,3,0
32382,23040001,26,3,0
32383,23040002,27,3,0
32384,23040015,28,3,0
32385,23040016,1,3,1
32386,23040003,2,3,1
32387,23040020,3,3,1
32388,23090056,4,3,1
32389,23090057,5,3,1
32390,23090022,6,3,1
32391,23080013,7,3,1
32392,23080014,8,3,1
32393,23080015,9,3,1
32394,23080016,10,3,1
32395,23080018,11,3,1
32396,23080020,12,3,1
32397,23080021,13,3,1
32398,23080022,14,3,1
32399,23080023,15,3,1
32400,23080024,16,3,1
32401,23150012,17,3,1
32402,23150013,18,3,1
32403,23150014,19,3,1
32404,23150015,20,3,1
32405,23150016,21,3,1
32406,23150017,22,3,1
32407,23150018,23,3,1
32408,23150019,24,3,1
32409,23150020,25,3,1
32410,23150021,26,3,1
32411,23150022,27,3,1
32412,23153999,28,3,1
32475,23063998,1,302,0
32476,23060275,2,302,0
32477,23060006,3,302,0
32478,23060007,4,302,0
32479,23060034,5,302,0
32480,23060035,6,302,0
32481,23060012,7,302,0
32482,23060036,8,302,0
32483,23060037,9,302,0
32484,23050001,10,302,0
32485,23050002,11,302,0
32486,23050003,12,302,0
32487,23050004,13,302,0
32488,23050005,14,302,0
32489,23080034,15,302,0
32490,23080035,16,302,0
32491,23090019,17,302,0
32492,23090017,18,302,0
32493,23090018,19,302,0
32494,23090044,20,302,0
32495,23090045,21,302,0
32496,23090046,22,302,0
32497,23090047,23,302,0
32498,23090048,24,302,0
32499,23100011,25,302,0
32500,23100012,26,302,0
32501,23020034,27,302,0
32502,23020035,28,302,0
32503,23020036,29,302,0
32504,23020045,30,302,0
32505,23020046,31,302,0
32506,23020047,1,302,1
32507,23020048,2,302,1
32508,23020049,3,302,1
32509,23020050,4,302,1
32510,23020051,5,302,1
32511,23100054,6,302,1
32512,23100018,7,302,1
32513,23090049,8,302,1
32514,23090050,9,302,1
32515,23090051,10,302,1
32516,23090052,11,302,1
32517,23090053,12,302,1
32518,23090011,13,302,1
32519,23090012,14,302,1
32520,23090022,15,302,1
32521,23080036,16,302,1
32522,23080037,17,302,1
32523,23050006,18,302,1
32524,23050007,19,302,1
32525,23050008,20,302,1
32526,23050009,21,302,1
32527,23050010,22,302,1
32528,23060038,23,302,1
32529,23060039,24,302,1
32530,23060021,25,302,1
32531,23060022,26,302,1
32532,23060023,27,302,1
32533,23060026,28,302,1
32534,23060027,29,302,1
32535,23060028,30,302,1
32536,23063998,31,302,1
32586,23063997,1,303,0
32587,23060001,2,303,0
32588,23060002,3,303,0
32589,23060003,4,303,0
32590,23060004,5,303,0
32591,23060005,6,303,0
32592,23060006,7,303,0
32593,23060007,8,303,0
32594,23060008,9,303,0
32595,23060009,10,303,0
32596,23060010,11,303,0
32597,23060011,12,303,0
32598,23060012,13,303,0
32599,23060013,14,303,0
32600,23060014,15,303,0
32601,23060015,16,303,0
32602,23060016,17,303,0
32603,23040043,18,303,0
32604,23040019,19,303,0
32605,23030020,20,303,0
32606,23030021,21,303,0
32607,23020042,22,303,0
32608,23020043,23,303,0
32609,23020044,24,303,0
32610,23020038,1,303,1
32611,23020058,2,303,1
32612,23020039,3,303,1
32613,23030017,4,303,1
32614,23030018,5,303,1
32615,23040064,6,303,1
32616,23040047,7,303,1
32617,23060017,8,303,1
32618,23060056,9,303,1
32619,23060019,10,303,1
32620,23060036,11,303,1
32621,23060021,12,303,1
32622,23060276,13,303,1
32623,23060277,14,303,1
32624,23060024,15,303,1
32625,23060025,16,303,1
32626,23060026,17,303,1
32627,23060027,18,303,1
32628,23060028,19,303,1
32629,23060029,20,303,1
32630,23060030,21,303,1
32631,23060031,22,303,1
32632,23060032,23,303,1
32633,23060033,24,303,1
32634,23063997,25,303,1
32686,23143998,1,313,0
32687,23140038,2,313,0
32688,23140039,3,313,0
32689,23140040,4,313,0
32690,23140041,5,313,0
32691,23140042,6,313,0
32692,23140043,7,313,0
32693,23140044,8,313,0
32694,23140045,9,313,0
32695,23140046,10,313,0
32696,23140047,11,313,0
32697,23140048,12,313,0
32698,23140003,13,313,0
32699,23140004,14,313,0
32700,23090001,15,313,0
32701,23090002,16,313,0
32702,23090003,17,313,0
32703,23090004,18,313,0
32704,23040001,19,313,0
32705,23040002,20,313,0
32706,23030001,21,313,0
32707,23030002,22,313,0
32708,23030003,23,313,0
32709,23030028,24,313,0
32710,23020059,25,313,0
32711,23020059,1,313,1
32712,23020012,2,313,1
32713,23030005,3,313,1
32714,23030006,4,313,1
32715,23030007,5,313,1
32716,23030008,6,313,1
32717,23040003,7,313,1
32718,23040004,8,313,1
32719,23090005,9,313,1
32720,23090006,10,313,1
32721,23090007,11,313,1
32722,23090008,12,313,1
32723,23090009,13,313,1
32724,23140006,14,313,1
32725,23140049,15,313,1
32726,23140050,16,313,1
32727,23140051,17,313,1
32728,23140052,18,313,1
32729,23140053,19,313,1
32730,23140054,20,313,1
32731,23140055,21,313,1
32732,23140056,22,313,1
32733,23140057,23,313,1
32734,23140058,24,313,1
32735,23140059,25,313,1
32736,23143998,26,313,1
32784,23143998,1,314,0
32785,23140042,2,314,0
32786,23140043,3,314,0
32787,23140044,4,314,0
32788,23140045,5,314,0
32789,23140046,6,314,0
32790,23140047,7,314,0
32791,23140048,8,314,0
32792,23140003,9,314,0
32793,23140004,10,314,0
32794,23090001,11,314,0
32795,23090002,12,314,0
32796,23090003,13,314,0
32797,23090004,14,314,0
32798,23040001,15,314,0
32799,23040002,16,314,0
32800,23040028,17,314,0
32801,23040064,18,314,0
32802,23040047,19,314,0
32803,23060017,20,314,0
32804,23060056,21,314,0
32805,23060040,22,314,0
32806,23060041,23,314,0
32807,23060042,24,314,0
32808,23060043,1,314,1
32809,23060020,2,314,1
32810,23060015,3,314,1
32811,23060016,4,314,1
32812,23040043,5,314,1
32813,23040019,6,314,1
32814,23040051,7,314,1
32815,23040003,8,314,1
32816,23040004,9,314,1
32817,23090005,10,314,1
32818,23090006,11,314,1
32819,23090007,12,314,1
32820,23090008,13,314,1
32821,23090009,14,314,1
32822,23140006,15,314,1
32823,23140049,16,314,1
32824,23140050,17,314,1
32825,23140051,18,314,1
32826,23140052,19,314,1
32827,23140053,20,314,1
32828,23140054,21,314,1
32829,23140055,22,314,1
32830,23143998,23,314,1
33027,23073998,1,461,0
33028,23070001,2,461,0
33029,23070002,3,461,0
33030,23070003,4,461,0
33031,23070004,5,461,0
33032,23070142,6,461,0
33033,23070006,7,461,0
33034,23070005,8,461,0
33035,23050012,9,461,0
33036,23050013,10,461,0
33037,23050014,11,461,0
33038,23050015,12,461,0
33039,23050016,13,461,0
33040,23050017,14,461,0
33041,23050018,15,461,0
33042,23040018,16,461,0
33043,23040006,18,461,0
33044,23040008,19,461,0
33045,23040009,20,461,0
33046,23030020,21,461,0
33047,23030021,22,461,0
33048,23020042,23,461,0
33049,23020043,24,461,0
33050,23020052,25,461,0
33051,23020058,1,461,1
33052,23020039,2,461,1
33053,23030017,3,461,1
33054,23030018,4,461,1
33055,23040031,5,461,1
33056,23040011,6,461,1
33057,23040012,7,461,1
33058,23040013,8,461,1
33059,23040065,9,461,1
33060,23050021,10,461,1
33061,23050022,11,461,1
33062,23050023,12,461,1
33063,23050024,13,461,1
33064,23050025,14,461,1
33065,23050011,15,461,1
33066,23050027,16,461,1
33067,23070007,17,461,1
33068,23070008,18,461,1
33069,23070147,19,461,1
33070,23070010,20,461,1
33071,23070011,21,461,1
33072,23070074,22,461,1
33073,23070013,23,461,1
33074,23073998,24,461,1
33175,23133998,1,295,0
33176,23130067,2,295,0
33177,23130068,3,295,0
33178,23130069,4,295,0
33179,23130004,5,295,0
33180,23130005,6,295,0
33181,23130006,7,295,0
33182,23130007,8,295,0
33183,23130038,9,295,0
33184,23130039,10,295,0
33185,23130040,11,295,0
33186,23130041,12,295,0
33187,23130042,13,295,0
33188,23130043,15,295,0
33189,23130044,16,295,0
33190,23130045,17,295,0
33191,23130046,18,295,0
33192,23130047,19,295,0
33193,23100005,20,295,0
33194,23100006,21,295,0
33195,23020013,22,295,0
33196,23020014,23,295,0
33197,23020015,24,295,0
33198,23030017,25,295,0
33199,23030018,26,295,0
33200,23040015,27,295,0
33201,23030019,1,295,1
33202,23030020,2,295,1
33203,23030021,3,295,1
33204,23020022,4,295,1
33205,23020023,5,295,1
33206,23020024,6,295,1
33207,23100007,7,295,1
33208,23100008,8,295,1
33209,23130048,9,295,1
33210,23130049,10,295,1
33211,23130050,11,295,1
33212,23130051,12,295,1
33213,23130052,14,295,1
33214,23130053,15,295,1
33215,23130054,16,295,1
33216,23130055,17,295,1
33217,23130056,18,295,1
33218,23130057,19,295,1
33219,23130022,20,295,1
33220,23130023,21,295,1
33221,23130024,22,295,1
33222,23130025,23,295,1
33223,23130003,24,295,1
33224,23130002,25,295,1
33225,23133998,26,295,1
33295,23133998,1,298,0
33296,23130067,2,298,0
33297,23130068,3,298,0
33298,23130069,4,298,0
33299,23130004,5,298,0
33300,23130005,6,298,0
33301,23130006,7,298,0
33302,23130007,8,298,0
33303,23130008,9,298,0
33304,23130009,10,298,0
33305,23130010,11,298,0
33306,23130011,12,298,0
33307,23130012,13,298,0
33308,23130013,14,298,0
33309,23130014,15,298,0
33310,23140017,16,298,0
33311,23140018,17,298,0
33312,23140019,18,298,0
33313,23140020,19,298,0
33314,23140021,20,298,0
33315,23140022,21,298,0
33316,23140023,22,298,0
33317,23140010,23,298,0
33318,23140009,24,298,0
33319,23140002,25,298,0
33320,23140026,26,298,0
33321,23090011,27,298,0
33322,23090012,28,298,0
33323,23090013,29,298,0
33324,23090014,30,298,0
33325,23040005,31,298,0
33326,23040006,32,298,0
33327,23040007,33,298,0
33328,23040008,34,298,0
33329,23040009,35,298,0
33330,23040010,1,298,1
33331,23040011,2,298,1
33332,23040012,3,298,1
33333,23040013,4,298,1
33334,23040014,5,298,1
33335,23090015,6,298,1
33336,23090016,7,298,1
33337,23090017,8,298,1
33338,23090018,9,298,1
33339,23140027,10,298,1
33340,23140028,11,298,1
33341,23140016,12,298,1
33342,23140015,13,298,1
33343,23140031,14,298,1
33344,23140032,15,298,1
33345,23140033,16,298,1
33346,23140034,17,298,1
33347,23140035,18,298,1
33348,23140036,19,298,1
33349,23140037,20,298,1
33350,23130015,21,298,1
33351,23130016,22,298,1
33352,23130017,23,298,1
33353,23130018,24,298,1
33354,23130019,25,298,1
33355,23130020,26,298,1
33356,23130021,27,298,1
33357,23130022,28,298,1
33358,23130023,29,298,1
33359,23130024,30,298,1
33360,23130025,31,298,1
33361,23130003,32,298,1
33362,23130002,33,298,1
33363,23133998,34,298,1
33430,23133998,1,300,0
33431,23130067,2,300,0
33432,23130068,3,300,0
33433,23130069,4,300,0
33434,23130004,5,300,0
33435,23130005,6,300,0
33436,23130006,7,300,0
33437,23130007,8,300,0
33438,23130038,9,300,0
33439,23130039,10,300,0
33440,23130040,11,300,0
33441,23130041,12,300,0
33442,23130042,13,300,0
33443,23130043,14,300,0
33444,23130044,15,300,0
33445,23130045,16,300,0
33446,23130046,17,300,0
33447,23130058,18,300,0
33448,23130059,19,300,0
33449,23130060,20,300,0
33450,23100009,21,300,0
33451,23100010,22,300,0
33452,23100011,23,300,0
33453,23100012,24,300,0
33454,23100013,25,300,0
33455,23100014,26,300,0
33456,23100029,27,300,0
33457,23100030,28,300,0
33458,23020037,29,300,0
33459,23020016,30,300,0
33460,23020058,31,300,0
33461,23020012,32,300,0
33462,23030022,33,300,0
33463,23030022,1,300,1
33464,23020001,2,300,1
33465,23020002,3,300,1
33466,23020021,4,300,1
33467,23030017,5,300,1
33468,23100031,6,300,1
33469,23100032,7,300,1
33470,23100033,8,300,1
33471,23100015,9,300,1
33472,23100016,10,300,1
33473,23100017,11,300,1
33474,23100018,12,300,1
33475,23100019,13,300,1
33476,23100020,14,300,1
33477,23130061,15,300,1
33478,23130062,16,300,1
33479,23130063,17,300,1
33480,23130049,18,300,1
33481,23130050,19,300,1
33482,23130051,20,300,1
33483,23130052,21,300,1
33484,23130053,22,300,1
33485,23130054,23,300,1
33486,23130055,24,300,1
33487,23130056,25,300,1
33488,23130057,26,300,1
33489,23130022,27,300,1
